scenario,run,seed,year,world,good,price,stock
baseline,3,9,12,Hyperion,biotech,83.01,24.0
baseline,3,9,12,Hyperion,core_daten,123.66,24.0
baseline,3,9,12,Hyperion,relikte,139.29,32.43359999999999
baseline,3,9,13,Lusus,nahrung,23.08,6.0
baseline,3,9,13,Lusus,rohstoffe,27.73,30.5
baseline,3,9,13,Lusus,industrieteile,44.99,29.2
baseline,3,9,13,Lusus,energie,41.98,5.099999999999999
baseline,3,9,13,Lusus,luxus,73.88,75.10885999999998
baseline,3,9,13,Lusus,biotech,83.03,32.0
baseline,3,9,13,Lusus,core_daten,116.75,60.73924000000001
baseline,3,9,13,Lusus,relikte,146.02,32.0
baseline,3,9,13,Tau Ceti,nahrung,20.01,77.59599999999998
baseline,3,9,13,Tau Ceti,rohstoffe,26.89,18.0
baseline,3,9,13,Tau Ceti,industrieteile,45.99,10.3
baseline,3,9,13,Tau Ceti,energie,42.55,4.100000000000001
baseline,3,9,13,Tau Ceti,luxus,81.57,30.0
baseline,3,9,13,Tau Ceti,biotech,79.23,51.48899999999998
baseline,3,9,13,Tau Ceti,core_daten,114.95,30.0
baseline,3,9,13,Tau Ceti,relikte,146.17,30.0
baseline,3,9,13,Maui-Covenant,nahrung,20.47,43.120000000000026
baseline,3,9,13,Maui-Covenant,rohstoffe,28.07,22.5
baseline,3,9,13,Maui-Covenant,industrieteile,41.58,26.0
baseline,3,9,13,Maui-Covenant,energie,41.97,5.400000000000006
baseline,3,9,13,Maui-Covenant,luxus,84.43,11.650000000000002
baseline,3,9,13,Maui-Covenant,biotech,83.48,55.33199999999998
baseline,3,9,13,Maui-Covenant,core_daten,116.25,26.0
baseline,3,9,13,Maui-Covenant,relikte,151.62,26.0
baseline,3,9,13,Marsim,nahrung,35.37,0.0
baseline,3,9,13,Marsim,rohstoffe,32.65,10.5
baseline,3,9,13,Marsim,industrieteile,40.37,101.0727
baseline,3,9,13,Marsim,energie,35.69,44.14362
baseline,3,9,13,Marsim,luxus,77.28,31.0
baseline,3,9,13,Marsim,biotech,80.62,29.4
baseline,3,9,13,Marsim,core_daten,115.39,31.0
baseline,3,9,13,Marsim,relikte,139.94,31.0
baseline,3,9,13,Qom-Riyadh,nahrung,31.56,0.0
baseline,3,9,13,Qom-Riyadh,rohstoffe,28.8,22.0
baseline,3,9,13,Qom-Riyadh,industrieteile,45.46,19.299999999999994
baseline,3,9,13,Qom-Riyadh,energie,39.45,8.7
baseline,3,9,13,Qom-Riyadh,luxus,80.23,41.98058799999998
baseline,3,9,13,Qom-Riyadh,biotech,78.41,28.0
baseline,3,9,13,Qom-Riyadh,core_daten,109.21,90.19435199999998
baseline,3,9,13,Qom-Riyadh,relikte,142.55,28.0
baseline,3,9,13,Bressia,nahrung,31.16,0.0
baseline,3,9,13,Bressia,rohstoffe,25.76,50.17186559999997
baseline,3,9,13,Bressia,industrieteile,44.61,5.969999999999993
baseline,3,9,13,Bressia,energie,37.34,36.7876912
baseline,3,9,13,Bressia,luxus,82.82,20.296
baseline,3,9,13,Bressia,biotech,87.67,25.0
baseline,3,9,13,Bressia,core_daten,118.63,25.0
baseline,3,9,13,Bressia,relikte,157.63,25.0
baseline,3,9,13,Hebron,nahrung,31.01,0.0
baseline,3,9,13,Hebron,rohstoffe,30.11,9.5
baseline,3,9,13,Hebron,industrieteile,46.02,23.2
baseline,3,9,13,Hebron,energie,45.95,2.5999999999999943
baseline,3,9,13,Hebron,luxus,80.44,42.579038
baseline,3,9,13,Hebron,biotech,83.75,9.5
baseline,3,9,13,Hebron,core_daten,107.64,26.0
baseline,3,9,13,Hebron,relikte,150.38,26.0
baseline,3,9,13,Hyperion,nahrung,24.46,3.339999999999998
baseline,3,9,13,Hyperion,rohstoffe,29.04,42.26719999999998
baseline,3,9,13,Hyperion,industrieteile,45.73,18.4
baseline,3,9,13,Hyperion,energie,48.49,2.160000000000003
baseline,3,9,13,Hyperion,luxus,77.22,9.1
baseline,3,9,13,Hyperion,biotech,78.97,24.0
baseline,3,9,13,Hyperion,core_daten,113.76,24.0
baseline,3,9,13,Hyperion,relikte,145.59,33.133599999999994
baseline,3,9,14,Lusus,nahrung,27.42,2.6388202206936278
baseline,3,9,14,Lusus,rohstoffe,29.13,30.5
baseline,3,9,14,Lusus,industrieteile,42.71,29.2
baseline,3,9,14,Lusus,energie,49.72,1.8999999999999986
baseline,3,9,14,Lusus,luxus,73.74,78.37003999999997
baseline,3,9,14,Lusus,biotech,82.87,32.0
baseline,3,9,14,Lusus,core_daten,108.07,62.91336000000001
baseline,3,9,14,Lusus,relikte,138.01,32.0
baseline,3,9,14,Tau Ceti,nahrung,19.65,78.20799999999997
baseline,3,9,14,Tau Ceti,rohstoffe,28.82,18.0
baseline,3,9,14,Tau Ceti,industrieteile,43.95,10.3
baseline,3,9,14,Tau Ceti,energie,54.31,1.3000000000000016
baseline,3,9,14,Tau Ceti,luxus,83.05,30.0
baseline,3,9,14,Tau Ceti,biotech,80.26,53.14199999999998
baseline,3,9,14,Tau Ceti,core_daten,109.16,30.0
baseline,3,9,14,Tau Ceti,relikte,144.76,30.0
baseline,3,9,14,Maui-Covenant,nahrung,20.96,45.36000000000003
baseline,3,9,14,Maui-Covenant,rohstoffe,29.91,22.5
baseline,3,9,14,Maui-Covenant,industrieteile,42.92,23.2
baseline,3,9,14,Maui-Covenant,energie,42.68,3.9000000000000057
baseline,3,9,14,Maui-Covenant,luxus,88.06,10.650000000000002
baseline,3,9,14,Maui-Covenant,biotech,81.03,57.79599999999998
baseline,3,9,14,Maui-Covenant,core_daten,116.62,26.0
baseline,3,9,14,Maui-Covenant,relikte,146.03,26.0
baseline,3,9,14,Marsim,nahrung,23.9,3.3611797793063722
baseline,3,9,14,Marsim,rohstoffe,32.79,10.5
baseline,3,9,14,Marsim,industrieteile,43.6,106.3583
baseline,3,9,14,Marsim,energie,38.96,47.31498
baseline,3,9,14,Marsim,luxus,78.08,31.0
baseline,3,9,14,Marsim,biotech,77.37,27.799999999999997
baseline,3,9,14,Marsim,core_daten,108.84,31.0
baseline,3,9,14,Marsim,relikte,144.93,31.0
baseline,3,9,14,Qom-Riyadh,nahrung,30.58,0.0
baseline,3,9,14,Qom-Riyadh,rohstoffe,29.63,22.0
baseline,3,9,14,Qom-Riyadh,industrieteile,42.0,19.299999999999994
baseline,3,9,14,Qom-Riyadh,energie,41.84,6.299999999999999
baseline,3,9,14,Qom-Riyadh,luxus,74.54,41.585715999999984
baseline,3,9,14,Qom-Riyadh,biotech,76.96,28.0
baseline,3,9,14,Qom-Riyadh,core_daten,105.51,94.88686399999997
baseline,3,9,14,Qom-Riyadh,relikte,144.24,28.0
baseline,3,9,14,Bressia,nahrung,31.13,0.0
baseline,3,9,14,Bressia,rohstoffe,29.32,47.443059199999965
baseline,3,9,14,Bressia,industrieteile,45.3,4.259999999999993
baseline,3,9,14,Bressia,energie,36.0,32.218838399999996
baseline,3,9,14,Bressia,luxus,71.71,20.296
baseline,3,9,14,Bressia,biotech,86.5,25.0
baseline,3,9,14,Bressia,core_daten,121.81,25.0
baseline,3,9,14,Bressia,relikte,133.06,25.0
baseline,3,9,14,Hebron,nahrung,33.1,0.0
baseline,3,9,14,Hebron,rohstoffe,30.92,9.5
baseline,3,9,14,Hebron,industrieteile,44.5,23.2
baseline,3,9,14,Hebron,energie,46.12,0.7999999999999943
baseline,3,9,14,Hebron,luxus,78.81,43.94331
baseline,3,9,14,Hebron,biotech,93.83,9.5
baseline,3,9,14,Hebron,core_daten,117.94,26.0
baseline,3,9,14,Hebron,relikte,151.2,26.0
baseline,3,9,14,Hyperion,nahrung,22.4,1.899999999999998
baseline,3,9,14,Hyperion,rohstoffe,29.65,43.66719999999998
baseline,3,9,14,Hyperion,industrieteile,46.04,18.4
baseline,3,9,14,Hyperion,energie,41.66,6.480000000000002
baseline,3,9,14,Hyperion,luxus,84.38,9.1
baseline,3,9,14,Hyperion,biotech,76.74,24.0
baseline,3,9,14,Hyperion,core_daten,120.28,24.0
baseline,3,9,14,Hyperion,relikte,145.01,33.8336
baseline,3,9,15,Lusus,nahrung,45.78,0.0
baseline,3,9,15,Lusus,rohstoffe,29.56,30.5
baseline,3,9,15,Lusus,industrieteile,44.07,29.2
baseline,3,9,15,Lusus,energie,71.86,0.0
baseline,3,9,15,Lusus,luxus,74.95,81.61699999999998
baseline,3,9,15,Lusus,biotech,86.68,32.0
baseline,3,9,15,Lusus,core_daten,104.9,65.07800000000002
baseline,3,9,15,Lusus,relikte,148.62,32.0
baseline,3,9,15,Tau Ceti,nahrung,22.02,84.81999999999996
baseline,3,9,15,Tau Ceti,rohstoffe,30.0,18.0
baseline,3,9,15,Tau Ceti,industrieteile,47.93,7.500000000000001
baseline,3,9,15,Tau Ceti,energie,39.88,6.0
baseline,3,9,15,Tau Ceti,luxus,80.88,30.0
baseline,3,9,15,Tau Ceti,biotech,81.66,54.79499999999998
baseline,3,9,15,Tau Ceti,core_daten,109.52,30.0
baseline,3,9,15,Tau Ceti,relikte,153.38,30.0
baseline,3,9,15,Maui-Covenant,nahrung,20.86,41.60000000000003
baseline,3,9,15,Maui-Covenant,rohstoffe,28.1,22.5
baseline,3,9,15,Maui-Covenant,industrieteile,42.59,23.2
baseline,3,9,15,Maui-Covenant,energie,43.93,2.4000000000000057
baseline,3,9,15,Maui-Covenant,luxus,79.42,9.650000000000002
baseline,3,9,15,Maui-Covenant,biotech,83.93,60.25999999999998
baseline,3,9,15,Maui-Covenant,core_daten,115.07,26.0
baseline,3,9,15,Maui-Covenant,relikte,145.43,26.0
baseline,3,9,15,Marsim,nahrung,22.67,6.0
baseline,3,9,15,Marsim,rohstoffe,32.38,10.5
baseline,3,9,15,Marsim,industrieteile,39.99,111.6106
baseline,3,9,15,Marsim,energie,39.58,44.466359999999995
baseline,3,9,15,Marsim,luxus,82.62,31.0
baseline,3,9,15,Marsim,biotech,77.5,27.799999999999997
baseline,3,9,15,Marsim,core_daten,108.07,31.0
baseline,3,9,15,Marsim,relikte,150.61,31.0
baseline,3,9,15,Qom-Riyadh,nahrung,30.22,0.0
baseline,3,9,15,Qom-Riyadh,rohstoffe,30.02,16.0
baseline,3,9,15,Qom-Riyadh,industrieteile,45.95,13.299999999999994
baseline,3,9,15,Qom-Riyadh,energie,42.87,3.899999999999999
baseline,3,9,15,Qom-Riyadh,luxus,81.06,41.84652744191237
baseline,3,9,15,Qom-Riyadh,biotech,82.51,28.0
baseline,3,9,15,Qom-Riyadh,core_daten,117.15,99.55323999999997
baseline,3,9,15,Qom-Riyadh,relikte,146.14,28.0
baseline,3,9,15,Bressia,nahrung,30.0,0.0
baseline,3,9,15,Bressia,rohstoffe,30.58,50.695359999999965
baseline,3,9,15,Bressia,industrieteile,46.88,8.549999999999994
baseline,3,9,15,Bressia,energie,37.05,33.64171999999999
baseline,3,9,15,Bressia,luxus,81.51,20.296
baseline,3,9,15,Bressia,biotech,87.48,25.0
baseline,3,9,15,Bressia,core_daten,104.15,25.0
baseline,3,9,15,Bressia,relikte,159.4,25.0
baseline,3,9,15,Hebron,nahrung,32.78,0.0
baseline,3,9,15,Hebron,rohstoffe,30.27,9.5
baseline,3,9,15,Hebron,industrieteile,41.23,23.2
baseline,3,9,15,Hebron,energie,65.71,0.0
baseline,3,9,15,Hebron,luxus,71.2,45.300016
baseline,3,9,15,Hebron,biotech,96.3,7.9
baseline,3,9,15,Hebron,core_daten,111.47,26.0
baseline,3,9,15,Hebron,relikte,135.4,26.0
baseline,3,9,15,Hyperion,nahrung,23.92,0.45999999999999774
baseline,3,9,15,Hyperion,rohstoffe,30.04,45.06719999999998
baseline,3,9,15,Hyperion,industrieteile,46.27,18.4
baseline,3,9,15,Hyperion,energie,39.63,4.8000000000000025
baseline,3,9,15,Hyperion,luxus,92.26,8.437782558087612
baseline,3,9,15,Hyperion,biotech,74.27,24.0
baseline,3,9,15,Hyperion,core_daten,121.19,24.0
baseline,3,9,15,Hyperion,relikte,141.23,34.5336
baseline,3,9,16,Lusus,nahrung,43.3,0.0
baseline,3,9,16,Lusus,rohstoffe,29.02,30.5
baseline,3,9,16,Lusus,industrieteile,40.87,29.2
baseline,3,9,16,Lusus,energie,76.05,0.0
baseline,3,9,16,Lusus,luxus,76.68,84.82784987639722
baseline,3,9,16,Lusus,biotech,79.37,32.0
baseline,3,9,16,Lusus,core_daten,108.51,67.21856658426485
baseline,3,9,16,Lusus,relikte,140.18,32.0
baseline,3,9,16,Tau Ceti,nahrung,19.53,85.39959999999996
baseline,3,9,16,Tau Ceti,rohstoffe,28.06,18.0
baseline,3,9,16,Tau Ceti,industrieteile,45.44,10.3
baseline,3,9,16,Tau Ceti,energie,44.43,3.2
baseline,3,9,16,Tau Ceti,luxus,79.39,30.0
baseline,3,9,16,Tau Ceti,biotech,83.94,56.43989999999998
baseline,3,9,16,Tau Ceti,core_daten,113.38,30.0
baseline,3,9,16,Tau Ceti,relikte,137.68,30.0
baseline,3,9,16,Maui-Covenant,nahrung,19.64,43.84000000000003
baseline,3,9,16,Maui-Covenant,rohstoffe,29.61,22.5
baseline,3,9,16,Maui-Covenant,industrieteile,43.39,23.2
baseline,3,9,16,Maui-Covenant,energie,50.82,0.9000000000000057
baseline,3,9,16,Maui-Covenant,luxus,87.61,9.5
baseline,3,9,16,Maui-Covenant,biotech,80.31,62.723999999999975
baseline,3,9,16,Maui-Covenant,core_daten,111.97,26.0
baseline,3,9,16,Maui-Covenant,relikte,153.6,26.0
baseline,3,9,16,Marsim,nahrung,25.36,2.4000000000000004
baseline,3,9,16,Marsim,rohstoffe,33.04,10.5
baseline,3,9,16,Marsim,industrieteile,44.99,111.23968353933793
baseline,3,9,16,Marsim,energie,38.7,47.60381012360275
baseline,3,9,16,Marsim,luxus,76.96,30.150000000000002
baseline,3,9,16,Marsim,biotech,77.18,27.799999999999997
baseline,3,9,16,Marsim,core_daten,114.97,31.0
baseline,3,9,16,Marsim,relikte,144.16,31.0
baseline,3,9,16,Qom-Riyadh,nahrung,22.21,6.0
baseline,3,9,16,Qom-Riyadh,rohstoffe,27.77,16.0
baseline,3,9,16,Qom-Riyadh,industrieteile,43.11,13.299999999999994
baseline,3,9,16,Qom-Riyadh,energie,46.31,1.4999999999999991
baseline,3,9,16,Qom-Riyadh,luxus,78.45,43.00658744191237
baseline,3,9,16,Qom-Riyadh,biotech,82.1,28.0
baseline,3,9,16,Qom-Riyadh,core_daten,105.91,104.19347999999998
baseline,3,9,16,Qom-Riyadh,relikte,143.89,28.0
baseline,3,9,16,Bressia,nahrung,31.89,0.0
baseline,3,9,16,Bressia,rohstoffe,27.42,47.92876799999996
baseline,3,9,16,Bressia,industrieteile,46.0,6.839999999999994
baseline,3,9,16,Bressia,energie,40.24,29.056335999999995
baseline,3,9,16,Bressia,luxus,85.92,20.296
baseline,3,9,16,Bressia,biotech,77.47,25.0
baseline,3,9,16,Bressia,core_daten,121.27,25.0
baseline,3,9,16,Bressia,relikte,135.24,25.0
baseline,3,9,16,Hebron,nahrung,31.81,0.0
baseline,3,9,16,Hebron,rohstoffe,31.42,9.5
baseline,3,9,16,Hebron,industrieteile,43.43,23.2
baseline,3,9,16,Hebron,energie,38.2,6.0
baseline,3,9,16,Hebron,luxus,82.26,46.642526
baseline,3,9,16,Hebron,biotech,83.63,9.5
baseline,3,9,16,Hebron,core_daten,117.22,26.0
baseline,3,9,16,Hebron,relikte,134.84,26.0
baseline,3,9,16,Hyperion,nahrung,30.29,0.0
baseline,3,9,16,Hyperion,rohstoffe,30.99,46.46719999999998
baseline,3,9,16,Hyperion,industrieteile,44.53,18.4
baseline,3,9,16,Hyperion,energie,42.84,3.1200000000000023
baseline,3,9,16,Hyperion,luxus,81.66,6.869782558087612
baseline,3,9,16,Hyperion,biotech,88.63,20.8
baseline,3,9,16,Hyperion,core_daten,121.68,24.0
baseline,3,9,16,Hyperion,relikte,156.44,35.2336
baseline,3,9,17,Lusus,nahrung,46.44,0.0
baseline,3,9,17,Lusus,rohstoffe,28.04,30.5
baseline,3,9,17,Lusus,industrieteile,41.11,29.2
baseline,3,9,17,Lusus,energie,76.7,0.0
baseline,3,9,17,Lusus,luxus,75.28,87.99441975279447
baseline,3,9,17,Lusus,biotech,79.48,32.0
baseline,3,9,17,Lusus,core_daten,114.58,69.32961316852968
baseline,3,9,17,Lusus,relikte,146.24,32.0
baseline,3,9,17,Tau Ceti,nahrung,20.25,91.97919999999996
baseline,3,9,17,Tau Ceti,rohstoffe,29.82,18.0
baseline,3,9,17,Tau Ceti,industrieteile,49.61,9.329999999999995
baseline,3,9,17,Tau Ceti,energie,59.91,0.40000000000000036
baseline,3,9,17,Tau Ceti,luxus,83.56,30.0
baseline,3,9,17,Tau Ceti,biotech,76.03,58.08479999999998
baseline,3,9,17,Tau Ceti,core_daten,106.77,30.0
baseline,3,9,17,Tau Ceti,relikte,138.81,30.0
baseline,3,9,17,Maui-Covenant,nahrung,21.92,40.080000000000034
baseline,3,9,17,Maui-Covenant,rohstoffe,30.2,16.5
baseline,3,9,17,Maui-Covenant,industrieteile,42.7,23.2
baseline,3,9,17,Maui-Covenant,energie,56.14,0.0
baseline,3,9,17,Maui-Covenant,luxus,86.81,9.5
baseline,3,9,17,Maui-Covenant,biotech,85.97,63.58799999999997
baseline,3,9,17,Maui-Covenant,core_daten,119.51,26.0
baseline,3,9,17,Maui-Covenant,relikte,154.58,26.0
baseline,3,9,17,Marsim,nahrung,22.57,6.0
baseline,3,9,17,Marsim,rohstoffe,31.17,10.5
baseline,3,9,17,Marsim,industrieteile,41.03,116.46876707867585
baseline,3,9,17,Marsim,energie,39.18,50.7412602472055
baseline,3,9,17,Marsim,luxus,75.67,30.150000000000002
baseline,3,9,17,Marsim,biotech,82.95,27.799999999999997
baseline,3,9,17,Marsim,core_daten,116.45,31.0
baseline,3,9,17,Marsim,relikte,146.93,31.0
baseline,3,9,17,Qom-Riyadh,nahrung,22.09,3.6
baseline,3,9,17,Qom-Riyadh,rohstoffe,28.95,16.0
baseline,3,9,17,Qom-Riyadh,industrieteile,42.01,13.299999999999994
baseline,3,9,17,Qom-Riyadh,energie,40.37,6.0
baseline,3,9,17,Qom-Riyadh,luxus,74.56,44.16011344191237
baseline,3,9,17,Qom-Riyadh,biotech,83.03,28.0
baseline,3,9,17,Qom-Riyadh,core_daten,115.88,108.80758399999998
baseline,3,9,17,Qom-Riyadh,relikte,143.02,28.0
baseline,3,9,17,Bressia,nahrung,32.24,0.0
baseline,3,9,17,Bressia,rohstoffe,28.02,51.14328319999996
baseline,3,9,17,Bressia,industrieteile,49.13,9.3
baseline,3,9,17,Bressia,energie,39.51,24.462686399999996
baseline,3,9,17,Bressia,luxus,86.56,15.497782558087613
baseline,3,9,17,Bressia,biotech,85.68,25.0
baseline,3,9,17,Bressia,core_daten,103.86,25.0
baseline,3,9,17,Bressia,relikte,148.51,25.0
baseline,3,9,17,Hebron,nahrung,30.28,0.0
baseline,3,9,17,Hebron,rohstoffe,28.28,9.5
baseline,3,9,17,Hebron,industrieteile,45.1,23.2
baseline,3,9,17,Hebron,energie,43.49,4.2
baseline,3,9,17,Hebron,luxus,83.39,47.97021599999999
baseline,3,9,17,Hebron,biotech,90.44,9.5
baseline,3,9,17,Hebron,core_daten,108.06,26.0
baseline,3,9,17,Hebron,relikte,135.41,26.0
baseline,3,9,17,Hyperion,nahrung,29.25,0.0
baseline,3,9,17,Hyperion,rohstoffe,25.85,47.86007679999997
baseline,3,9,17,Hyperion,industrieteile,43.21,12.399999999999999
baseline,3,9,17,Hyperion,energie,45.15,1.4400000000000022
baseline,3,9,17,Hyperion,luxus,79.65,9.1
baseline,3,9,17,Hyperion,biotech,81.96,20.8
baseline,3,9,17,Hyperion,core_daten,107.38,24.0
baseline,3,9,17,Hyperion,relikte,150.06,35.9300384
baseline,3,9,18,Lusus,nahrung,45.69,0.0
baseline,3,9,18,Lusus,rohstoffe,28.66,30.5
baseline,3,9,18,Lusus,industrieteile,41.18,29.2
baseline,3,9,18,Lusus,energie,76.67,0.0
baseline,3,9,18,Lusus,luxus,77.91,91.11670962919172
baseline,3,9,18,Lusus,biotech,81.83,32.0
baseline,3,9,18,Lusus,core_daten,116.83,71.41113975279451
baseline,3,9,18,Lusus,relikte,153.47,32.0
baseline,3,9,18,Tau Ceti,nahrung,20.38,98.55879999999996
baseline,3,9,18,Tau Ceti,rohstoffe,27.07,18.0
baseline,3,9,18,Tau Ceti,industrieteile,48.99,10.3
baseline,3,9,18,Tau Ceti,energie,40.88,6.0
baseline,3,9,18,Tau Ceti,luxus,76.51,30.0
baseline,3,9,18,Tau Ceti,biotech,77.76,59.72969999999998
baseline,3,9,18,Tau Ceti,core_daten,108.53,30.0
baseline,3,9,18,Tau Ceti,relikte,136.87,30.0
baseline,3,9,18,Maui-Covenant,nahrung,19.53,36.310280000000034
baseline,3,9,18,Maui-Covenant,rohstoffe,29.99,16.5
baseline,3,9,18,Maui-Covenant,industrieteile,43.46,23.2
baseline,3,9,18,Maui-Covenant,energie,56.62,0.0
baseline,3,9,18,Maui-Covenant,luxus,88.46,9.5
baseline,3,9,18,Maui-Covenant,biotech,80.52,66.04130799999997
baseline,3,9,18,Maui-Covenant,core_daten,115.38,26.0
baseline,3,9,18,Maui-Covenant,relikte,142.39,26.0
baseline,3,9,18,Marsim,nahrung,25.56,2.4000000000000004
baseline,3,9,18,Marsim,rohstoffe,31.54,10.5
baseline,3,9,18,Marsim,industrieteile,39.68,117.90175061801376
baseline,3,9,18,Marsim,energie,35.69,53.86305037080825
baseline,3,9,18,Marsim,luxus,80.69,30.150000000000002
baseline,3,9,18,Marsim,biotech,84.05,27.799999999999997
baseline,3,9,18,Marsim,core_daten,109.37,31.0
baseline,3,9,18,Marsim,relikte,138.0,31.0
baseline,3,9,18,Qom-Riyadh,nahrung,24.41,1.2000000000000002
baseline,3,9,18,Qom-Riyadh,rohstoffe,29.44,16.0
baseline,3,9,18,Qom-Riyadh,industrieteile,43.94,13.299999999999994
baseline,3,9,18,Qom-Riyadh,energie,42.72,3.6
baseline,3,9,18,Qom-Riyadh,luxus,82.02,42.74009544191237
baseline,3,9,18,Qom-Riyadh,biotech,78.93,28.0
baseline,3,9,18,Qom-Riyadh,core_daten,118.56,113.39951199999997
baseline,3,9,18,Qom-Riyadh,relikte,149.3,28.0
baseline,3,9,18,Bressia,nahrung,20.69,6.0
baseline,3,9,18,Bressia,rohstoffe,25.68,54.33890559999996
baseline,3,9,18,Bressia,industrieteile,49.24,7.590000000000001
baseline,3,9,18,Bressia,energie,35.13,19.860771199999995
baseline,3,9,18,Bressia,luxus,81.17,15.497782558087613
baseline,3,9,18,Bressia,biotech,75.42,23.4
baseline,3,9,18,Bressia,core_daten,122.39,25.0
baseline,3,9,18,Bressia,relikte,157.16,25.0
baseline,3,9,18,Hebron,nahrung,30.94,0.0
baseline,3,9,18,Hebron,rohstoffe,28.91,9.5
baseline,3,9,18,Hebron,industrieteile,46.78,23.2
baseline,3,9,18,Hebron,energie,43.91,2.4000000000000004
baseline,3,9,18,Hebron,luxus,79.07,49.29033999999999
baseline,3,9,18,Hebron,biotech,84.48,9.5
baseline,3,9,18,Hebron,core_daten,111.5,26.0
baseline,3,9,18,Hebron,relikte,142.16,26.0
baseline,3,9,18,Hyperion,nahrung,27.13,0.0
baseline,3,9,18,Hyperion,rohstoffe,26.19,43.24544399999997
baseline,3,9,18,Hyperion,industrieteile,45.67,12.399999999999999
baseline,3,9,18,Hyperion,energie,56.12,0.0
baseline,3,9,18,Hyperion,luxus,77.74,9.1
baseline,3,9,18,Hyperion,biotech,84.12,20.8
baseline,3,9,18,Hyperion,core_daten,108.16,24.0
baseline,3,9,18,Hyperion,relikte,145.31,36.622722
baseline,3,9,19,Lusus,nahrung,46.46,0.0
baseline,3,9,19,Lusus,rohstoffe,28.66,30.5
baseline,3,9,19,Lusus,industrieteile,44.48,29.2
baseline,3,9,19,Lusus,energie,76.18,0.0
baseline,3,9,19,Lusus,luxus,76.13,94.19471950558896
baseline,3,9,19,Lusus,biotech,76.79,32.0
baseline,3,9,19,Lusus,core_daten,105.39,73.46314633705934
baseline,3,9,19,Lusus,relikte,149.02,32.0
baseline,3,9,19,Tau Ceti,nahrung,20.24,105.10275999999996
baseline,3,9,19,Tau Ceti,rohstoffe,29.49,18.0
baseline,3,9,19,Tau Ceti,industrieteile,48.7,10.100000000000009
baseline,3,9,19,Tau Ceti,energie,47.59,3.2
baseline,3,9,19,Tau Ceti,luxus,76.26,30.0
baseline,3,9,19,Tau Ceti,biotech,77.44,61.36568999999998
baseline,3,9,19,Tau Ceti,core_daten,106.88,30.0
baseline,3,9,19,Tau Ceti,relikte,150.33,30.0
baseline,3,9,19,Maui-Covenant,nahrung,19.62,32.52976000000003
baseline,3,9,19,Maui-Covenant,rohstoffe,28.64,11.020176464784535
baseline,3,9,19,Maui-Covenant,industrieteile,44.62,23.2
baseline,3,9,19,Maui-Covenant,energie,50.42,0.5980486927746842
baseline,3,9,19,Maui-Covenant,luxus,85.58,9.5
baseline,3,9,19,Maui-Covenant,biotech,77.4,68.48273599999997
baseline,3,9,19,Maui-Covenant,core_daten,114.97,26.0
baseline,3,9,19,Maui-Covenant,relikte,146.92,26.0
baseline,3,9,19,Marsim,nahrung,21.63,6.0
baseline,3,9,19,Marsim,rohstoffe,31.61,9.979823535215465
baseline,3,9,19,Marsim,industrieteile,43.36,120.50473415735168
baseline,3,9,19,Marsim,energie,39.73,50.984840494411
baseline,3,9,19,Marsim,luxus,83.19,30.150000000000002
baseline,3,9,19,Marsim,biotech,77.68,27.799999999999997
baseline,3,9,19,Marsim,core_daten,115.53,31.0
baseline,3,9,19,Marsim,relikte,150.43,31.0
baseline,3,9,19,Qom-Riyadh,nahrung,31.53,0.0
baseline,3,9,19,Qom-Riyadh,rohstoffe,27.31,16.0
baseline,3,9,19,Qom-Riyadh,industrieteile,42.19,9.9
baseline,3,9,19,Qom-Riyadh,energie,52.72,1.2000000000000002
baseline,3,9,19,Qom-Riyadh,luxus,73.55,42.88807744191237
baseline,3,9,19,Qom-Riyadh,biotech,78.49,26.4
baseline,3,9,19,Qom-Riyadh,core_daten,110.15,117.99143999999997
baseline,3,9,19,Qom-Riyadh,relikte,145.69,28.0
baseline,3,9,19,Bressia,nahrung,21.47,3.6599999999999997
baseline,3,9,19,Bressia,rohstoffe,27.07,57.51563519999996
baseline,3,9,19,Bressia,industrieteile,43.74,9.279999999999994
baseline,3,9,19,Bressia,energie,37.68,21.250590399999993
baseline,3,9,19,Bressia,luxus,72.95,15.497782558087613
baseline,3,9,19,Bressia,biotech,78.08,23.4
baseline,3,9,19,Bressia,core_daten,106.19,25.0
baseline,3,9,19,Bressia,relikte,151.39,25.0
baseline,3,9,19,Hebron,nahrung,31.96,0.0
baseline,3,9,19,Hebron,rohstoffe,28.33,9.5
baseline,3,9,19,Hebron,industrieteile,40.96,23.2
baseline,3,9,19,Hebron,energie,52.04,0.6000000000000003
baseline,3,9,19,Hebron,luxus,73.63,50.602897999999996
baseline,3,9,19,Hebron,biotech,94.93,9.5
baseline,3,9,19,Hebron,core_daten,111.68,26.0
baseline,3,9,19,Hebron,relikte,133.43,26.0
baseline,3,9,19,Hyperion,nahrung,29.07,0.0
baseline,3,9,19,Hyperion,rohstoffe,27.77,44.61679999999997
baseline,3,9,19,Hyperion,industrieteile,45.16,12.399999999999999
baseline,3,9,19,Hyperion,energie,41.07,5.401951307225316
baseline,3,9,19,Hyperion,luxus,82.3,7.532
